"discipline","Institutions","Cites","Top_Papers","Cites_Per_Paper","rank_position"
"geosciences","UNIVERSITI KEBANGSAAN MALAYSIA","8230","9","14.34","973"
"geosciences","INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE","8224","7","25.94","974"
"geosciences","ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES","8189","7","17.06","975"
"geosciences","UNIVERSITAT D'ALACANT","8162","5","16","976"
"geosciences","UNIVERSIDAD CATOLICA DEL NORTE","8139","4","15.74","977"
"geosciences","HARBIN ENGINEERING UNIVERSITY","8137","10","7.12","978"
"geosciences","NATIONAL RESEARCH INSTITUTE FOR EARTH SCIENCE & DISASTER RESILIENCE","8129","3","14.44","979"
"geosciences","EDITH COWAN UNIVERSITY","8120","14","30.99","980"
"geosciences","UNIVERSITY OF URBINO","8107","5","21.45","981"
"geosciences","UNIVERSIDADE FEDERAL DE MINAS GERAIS","8094","5","15.3","982"
"geosciences","UNIVERSIDADE FEDERAL DE PERNAMBUCO","8066","2","13.05","983"
"geosciences","UNIVERSITY OF OVIEDO","8054","2","15.55","984"
"geosciences","UNIVERSIDADE FEDERAL DO PARANA","7998","4","13.65","985"
"geosciences","UNIVERSITY OF REGINA","7989","4","15.33","986"
"geosciences","SOUTHERN ILLINOIS UNIVERSITY SYSTEM","7986","5","28.52","987"
"geosciences","CADI AYYAD UNIVERSITY OF MARRAKECH","7975","5","16.65","988"
"geosciences","INSTITUTE FOR BASIC SCIENCE - KOREA (IBS)","7967","14","26.04","989"
"geosciences","BERMUDA INSTITUTE OF OCEAN SCIENCES","7955","8","69.17","990"
"geosciences","LEIBNIZ INSTITUT FUR GEWASSEROKOLOGIE UND BINNENFISCHEREI (IGB)","7934","8","43.12","991"
"geosciences","UNIVERSITY OF PRETORIA","7926","6","13.1","992"
"geosciences","TULANE UNIVERSITY","7914","8","24.2","993"
"geosciences","NORMANDIE UNIV","7904","4","15.47","994"
"geosciences","SCHLUMBERGER","7885","1","14.16","995"
"geosciences","CAIRO UNIVERSITY","7880","4","11.15","996"
"geosciences","NANJING AGRICULTURAL UNIVERSITY","7857","13","24.33","997"
"geosciences","INT CTR INTEGRATED MT DEV","7844","11","65.37","998"
"geosciences","UNIVERSITY OF L'AQUILA","7839","4","20.74","999"
"geosciences","UNIVERSIDADE DO ALGARVE","7833","2","17.97","1000"
"geosciences","INSTITUTE OF GEOPHYSICS OF THE POLISH ACADEMY OF SCIENCES","7829","6","15.63","1001"
"geosciences","INSTITUTE OF GEOLOGICAL SCIENCES OF THE POLISH ACADEMY OF SCIENCES","7827","1","11.73","1002"
"geosciences","UNIVERSITY OF SHERBROOKE","7807","8","24.63","1003"
"geosciences","ZHEJIANG UNIVERSITY OF TECHNOLOGY","7800","11","19.95","1004"
"geosciences","ACAD BORDEAUX","7790","1","14.92","1005"
"geosciences","FUJIAN NORMAL UNIVERSITY","7786","8","13.71","1006"
"geosciences","UNIVERSITY OF MINNESOTA DULUTH","7758","7","28.52","1007"
"geosciences","TRIBHUVAN UNIVERSITY","7737","7","19.1","1008"
"geosciences","TUSCIA UNIVERSITY","7735","11","37.01","1009"
"geosciences","MINISTRY OF EDUCATION & SCIENCE OF UKRAINE","7714","5","14.98","1010"
"geosciences","HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH","7703","6","76.27","1011"
"geosciences","UMEA UNIVERSITY","7690","8","25.72","1012"
"geosciences","OKLAHOMA STATE UNIVERSITY SYSTEM","7682","10","16.17","1013"
"geosciences","ANHUI UNIVERSITY","7675","7","14.7","1014"
"geosciences","HUN-REN RESEARCH CENTRE FOR ASTRONOMY & EARTH SCIENCES","7655","5","17.68","1015"
"geosciences","GUANGZHOU INSTITUTE OF TROPICAL & MARINE METEOROLOGY, CHINA METEOROLOGICAL ADMINISTRATION","7655","3","13.97","1015"
"geosciences","UNIVERSITY OF THE PHILIPPINES SYSTEM","7636","3","20.31","1016"
"geosciences","AVIGNON UNIVERSITE","7633","8","27.66","1017"
"geosciences","AUSTRIAN ACADEMY OF SCIENCES","7605","2","18.5","1018"
"geosciences","PUKYONG NATIONAL UNIVERSITY","7598","3","10.82","1019"
"geosciences","TON DUC THANG UNIVERSITY","7558","4","37.79","1020"
"geosciences","SAINT LOUIS UNIVERSITY","7529","9","30.36","1021"
"geosciences","UNIVERSITY OF CRETE","7522","7","29.73","1022"
"geosciences","SHANGHAI UNIVERSITY","7520","8","14.92","1023"
"geosciences","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","7519","4","16.6","1024"
"geosciences","HEBEI GEO UNIVERSITY","7512","6","10.76","1025"
"geosciences","OKLAHOMA STATE UNIVERSITY - STILLWATER","7494","10","16.29","1026"
"geosciences","INSTITUTE OF DEEP-SEA SCIENCE & ENGINEERING, CAS","7489","2","14.74","1027"
"geosciences","GUANGDONG UNIVERSITY OF TECHNOLOGY","7466","12","16.2","1028"
"geosciences","UNIVERSITY OF LJUBLJANA","7463","5","15.55","1029"
"geosciences","INSTITUTE OF GEOGRAPHY, RUSSIAN ACADEMY OF SCIENCES","7462","12","14.41","1030"
"geosciences","SLOVAK ACADEMY OF SCIENCES","7455","3","11","1031"
"geosciences","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - MADRAS","7443","10","16.61","1032"
"geosciences","KOREA UNIVERSITY","7425","10","14.47","1033"
"geosciences","UNIVERSITY OF PENNSYLVANIA","7414","7","20.42","1034"
"geosciences","FINNISH ENVIRONMENT INSTITUTE","7407","10","48.1","1035"
"geosciences","UNIVERSIDAD DE MAGALLANES","7404","7","30.47","1036"
"geosciences","UNIVERSITY OF CALABRIA","7381","6","15.31","1037"
"geosciences","SOUTHERN ILLINOIS UNIVERSITY","7375","4","30.99","1038"
"geosciences","KANSAS STATE UNIVERSITY","7372","10","20.77","1039"
"geosciences","INSTITUTE OF GEOLOGY OF THE CZECH ACADEMY OF SCIENCES","7371","1","10.89","1040"
"geosciences","FERDOWSI UNIVERSITY MASHHAD","7368","2","12.47","1041"
"geosciences","UNIVERSITY OF SALERNO","7359","10","26.1","1042"
"geosciences","SMITHSONIAN TROPICAL RESEARCH INSTITUTE","7321","8","25.69","1043"
"geosciences","UNIVERSITY OF LA REUNION","7313","6","17.17","1044"
"geosciences","INST GEOFIS PERU","7291","9","56.08","1045"
"geosciences","CATALAN INSTITUTE OF HUMAN PALEO-ECOLOGY & SOCIAL EVOLUTION (IPHES)","7285","1","17.94","1046"
"geosciences","COUNCIL FOR SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - SOUTH AFRICA","7268","5","29.91","1047"
"geosciences","ISTITUTO NAZIONALE DI FISICA NUCLEARE (INFN)","7263","2","17.8","1048"
"geosciences","HAKAI INSTITUTE","7256","10","71.14","1049"
"geosciences","INST APPL ENERGY","7252","11","268.59","1050"
"geosciences","UNIVERSIDADE FEDERAL DO PARA","7244","4","13.17","1051"
"geosciences","EHIME UNIVERSITY","7239","3","13.92","1052"
"geosciences","VANDERBILT UNIVERSITY","7229","2","21.58","1053"
"geosciences","EUROPEAN ORGANISATION FOR THE EXPLOITATION OF METEOROLOGICAL SATELLITES","7206","8","30.02","1054"
"geosciences","GUANGDONG ACADEMY OF SCIENCES","7197","4","18.36","1055"
"geosciences","CYPRUS UNIVERSITY OF TECHNOLOGY","7191","1","44.66","1056"
"geosciences","BIRBAL SAHNI INSTITUTE OF PALAEOBOTANY (BSIP)","7164","2","11.32","1057"
"geosciences","UNIVERSITY OF LEOBEN","7150","3","14.21","1058"
"geosciences","GEOLOGICAL SURVEY OF WESTERN AUSTRALIA","7136","4","24.86","1059"
"geosciences","NASA MARSHALL SPACE FLIGHT CENTER","7130","6","34.78","1060"
"geosciences","UNIVERSITY OF SCIENCE & TECHNOLOGY (UST)","7124","8","18.27","1061"
"geosciences","KANGWON NATIONAL UNIVERSITY","7124","7","16.64","1061"
"geosciences","TALLINN UNIVERSITY OF TECHNOLOGY","7116","1","11.96","1062"
"geosciences","NATIONAL SPACE SCIENCE CENTER, CAS","7116","9","7.95","1062"
"geosciences","CENTRE FOR SOUTHERN HEMISPHERE OCEANS RESEARCH","7108","14","41.33","1063"
"geosciences","UNIVERSIDAD DE CASTILLA-LA MANCHA","7079","10","20.17","1064"
"geosciences","UNIVERSITAT TRIER","7069","8","33.66","1065"
"geosciences","CENTRO DE INVESTIGACIONES ENERGETICAS, MEDIOAMBIENTALES TECNOLOGICAS","7061","4","24.26","1066"
"geosciences","TROFIMUK INSTITUTE OF PETROLEUM GEOLOGY & GEOPHYSICS","7055","1","7.43","1067"
"geosciences","UNIVERSITY TORONTO MISSISSAUGA","7052","5","22.75","1068"
"geosciences","NANJING HYDRAULIC RESEARCH INSTITUTE","7006","9","15.26","1069"
"geosciences","UNIVERSITY OF MURCIA","7005","8","26.14","1070"
"geosciences","NATIONAL RESEARCH & INNOVATION AGENCY OF INDONESIA (BRIN)","7000","3","11.99","1071"
"geosciences","UNIVERSITA DELLA CAMPANIA VANVITELLI","6993","6","27","1072"
"geosciences","CHINESE ACADEMY OF FORESTRY","6993","13","17.18","1072"
"geosciences","UNIVERSITY OF WINDSOR","6964","2","20.66","1073"
"geosciences","UNIVERSIDADE DE SANTIAGO DE COMPOSTELA","6964","5","18.33","1073"
"geosciences","UNIVERSITY OF SOUTH AUSTRALIA","6953","2","16.79","1074"
"geosciences","OKAYAMA UNIVERSITY","6952","5","14.82","1075"
"geosciences","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","6946","6","25.73","1076"
"geosciences","HONG KONG BAPTIST UNIVERSITY","6940","9","25.61","1077"
"geosciences","STATE ENVIRONM PROTECT KEY LAB SOURCES & CONTROL","6937","8","90.09","1078"
"geosciences","NATIONAL UNIVERSITY OF CORDOBA","6901","0","10.8","1079"
"geosciences","UNIVERSITE MARIE ET LOUIS PASTEUR","6882","1","15.78","1080"
"geosciences","GRADUATE UNIVERSITY FOR ADVANCED STUDIES - JAPAN","6879","5","15.78","1081"
"geosciences","PARTHENOPE UNIVERSITY NAPLES","6874","2","16.93","1082"
"geosciences","NORTHEAST NORMAL UNIVERSITY - CHINA","6865","5","15.78","1083"
"geosciences","BULGARIAN ACADEMY OF SCIENCES","6855","3","10.97","1084"
"geosciences","UNIVERSITY OF CENTRAL FLORIDA","6852","12","21.02","1085"
"geosciences","CENTER FOR OCEAN LAND ATMOSPHERE STUDIES","6848","10","30.71","1086"
"geosciences","EUROPEAN SYNCHROTRON RADIATION FACILITY (ESRF)","6846","0","19.9","1087"
"geosciences","UNIVERSITY OF PARMA","6838","0","17.31","1088"
"geosciences","DOKUZ EYLUL UNIVERSITY","6831","4","13.66","1089"
"geosciences","UNIVERSITY OF MACAU","6815","7","22.95","1090"
"geosciences","JAWAHARLAL NEHRU UNIVERSITY, NEW DELHI","6781","5","18.99","1091"
"geosciences","UNIVERSITI MALAYA","6763","3","15.34","1092"
"geosciences","NATIONAL METEOROLOGICAL INFORMATION CENTER, CHINA METEOROLOGICAL ADMINISTRATION","6751","6","25.97","1093"
"geosciences","VERNADSKY INSTITUTE OF GEOCHEMISTRY & ANALYTICAL CHEMISTRY","6725","0","7.07","1094"
"geosciences","TECHNICAL UNIVERSITY OF DARMSTADT","6723","2","17.55","1095"
"geosciences","BRAUNSCHWEIG UNIVERSITY OF TECHNOLOGY","6718","5","17.68","1096"
"geosciences","UNIVERSITY COLLEGE CORK","6706","7","22.81","1097"
"geosciences","LEHIGH UNIVERSITY","6699","6","24.9","1098"
"geosciences","HUBEI UNIVERSITY","6698","13","23.58","1099"
"geosciences","JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY","6691","7","12.99","1100"
"geosciences","UNIVERSITY OF THE PHILIPPINES DILIMAN","6681","3","20.37","1101"
"geosciences","UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE","6666","0","12.14","1102"
"geosciences","UNIVERSITY OF ILLINOIS CHICAGO","6658","7","26.85","1103"
"geosciences","BOGAZICI UNIVERSITY","6657","6","19.7","1104"
"geosciences","LINKOPING UNIVERSITY","6652","9","41.32","1105"
"geosciences","MONTPELLIER SUPAGRO","6641","8","39.77","1106"
"geosciences","COLD REGIONS RESEARCH & ENGINEERING LABORATORY (CRREL)","6632","7","30.7","1107"
"geosciences","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","6607","7","27.53","1108"
"geosciences","UNIVERSITY OF OSAKA","6602","4","16.42","1109"
"geosciences","SOUTH CHINA NORMAL UNIVERSITY","6596","6","20.42","1110"
"geosciences","BEIJING ACADEMY OF AGRICULTURE & FORESTRY SCIENCES (BAAFS)","6595","8","27.94","1111"
"geosciences","UNIVERSITY OF WROCLAW","6586","4","11.14","1112"
"geosciences","NATIONAL CENTRE FOR POLAR AND OCEAN RESEARCH (NCPOR)","6578","6","14.33","1113"
"geosciences","SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA","6561","4","15.89","1114"
"geosciences","DEAKIN UNIVERSITY","6559","7","22.39","1115"
"geosciences","MUSEO ARGENTINO DE CIENCIAS NATURALES BERNARDINO RIVADAVIA (MACN)","6556","1","12.93","1116"
"geosciences","MERCATOR OCEAN","6546","6","46.43","1117"
"geosciences","NATL SNOW & ICE DATA CTR","6536","7","192.24","1118"
"geosciences","INSTITUTE TECHNOLOGY OF BANDUNG","6521","3","11.17","1119"
"geosciences","INSTITUTE NACIONAL DE PESQUISAS DA AMAZONIA","6502","6","34.59","1120"
"geosciences","NATIONAL METEOROLOGICAL CENTER, CHINA METEOROLOGICAL ADMINISTRATION","6484","2","14.03","1121"
"geosciences","UNIVERSITY OF TEXAS EL PASO","6480","5","17.7","1122"
"geosciences","NANKAI UNIVERSITY","6475","9","20.17","1123"
"geosciences","INSTITUT NATIONAL DE L'ENVIRONNEMENT INDUSTRIEL ET DES RISQUES (INERIS)","6466","6","33.68","1124"
"geosciences","UNIVERSITY OF ROSTOCK","6458","6","18.88","1125"
"geosciences","POLISH GEOLOGICAL INSTITUTE - NATIONAL RESEARCH INSTITUTE","6439","1","9.11","1126"
"geosciences","UNIVERSITY OF SOUTH-EASTERN NORWAY","6436","11","54.08","1127"
"geosciences","NORTHWEST NORMAL UNIVERSITY - CHINA","6391","9","16.64","1128"
"geosciences","ATTITUS EDUCACAO","6381","6","29.27","1129"
"geosciences","UNIVERSITAT POLITECNICA DE VALENCIA","6357","9","19.62","1130"
"geosciences","LEIBNIZ INSTITUT FUR ANGEWANDTE GEOPHYSIK (LIAG)","6356","1","16.34","1131"
"geosciences","PALEONTOLOGICAL INSTITUTE OF THE RUSSIAN ACADEMY OF SCIENCES","6338","1","5.81","1132"
"geosciences","MINISTRY OF ENERGY & NATURAL RESOURCES - TURKEY","6335","2","12.98","1133"
"geosciences","SHAHID BAHONAR UNIVERSITY OF KERMAN (SBUK)","6332","9","16.15","1134"
"geosciences","SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS","6328","6","27.04","1135"
"geosciences","CONSTRUCTOR UNIVERSITY","6323","5","23.16","1136"
"geosciences","ROYAL MUSEUM FOR CENTRAL AFRICA","6321","4","29.96","1137"
"geosciences","QUEEN MARY UNIVERSITY LONDON","6309","5","21.17","1138"
"geosciences","UNIVERSITY OF BATH","6308","4","18.89","1139"
"geosciences","CHENGDU CENTER, CHINA GEOLOGICAL SURVEY","6308","2","12.54","1139"
"geosciences","LUXEMBOURG INSTITUTE OF SCIENCE & TECHNOLOGY","6298","7","32.46","1140"
"geosciences","US NATIONAL PARK SERVICE","6283","2","21.67","1141"
"geosciences","METEOROLOGICAL OBSERVATION CENTER, CHINA METEOROLOGICAL ADMINISTRATION","6268","6","19.29","1142"
"geosciences","FED INST GEOSCI & NAT RESOURCES BGR","6259","4","17.58","1143"
"geosciences","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","6243","6","12.64","1144"
"geosciences","SWEDISH INST SPACE PHYS","6229","1","22.73","1145"
"geosciences","ZHEJIANG A&F UNIVERSITY","6229","5","21.86","1145"
"geosciences","NATIONAL REMOTE SENSING CENTRE (NRSC)","6224","2","11","1146"
"geosciences","HANOI UNIVERSITY OF MINING & GEOLOGY","6219","3","27.76","1147"
"geosciences","UNIVERSITY OF YAOUNDE I","6212","0","11.77","1148"
"geosciences","","0","0","0","1149"
"immunology","AFRICA HEALTH RESEARCH INSTITUTE","7510","6","23.77","920"
"immunology","UPMC HILLMAN CANC CTR","7506","15","72.87","921"
"immunology","SOUTHEAST UNIVERSITY - CHINA","7497","4","15.62","922"
"immunology","UNIVERSITE D'ANGERS","7468","6","20.13","923"
"immunology","GERMAN CTR LUNG RES DZL","7466","3","23.33","924"
"immunology","TOKYO UNIVERSITY OF SCIENCE","7463","1","27.95","925"
"immunology","UNIVERSITY OF YORK - UK","7461","2","28.59","926"
"immunology","UNIVERSIDADE ESTADUAL PAULISTA","7450","0","14.27","927"
"immunology","UNIVERSITY OF LJUBLJANA","7438","7","22.4","928"
"immunology","HOSPITAL GERMANS TRIAS I PUJOL","7436","5","16.86","929"
"immunology","FRAUNHOFER GERMANY","7414","4","34.01","930"
"immunology","UNIVERSITY OF BUENOS AIRES HOSPITAL","7389","3","19.65","931"
"immunology","EUROPEAN MOLECULAR BIOLOGY LABORATORY (EMBL)","7376","7","42.88","932"
"immunology","GUANGXI MEDICAL UNIVERSITY","7375","2","10.46","933"
"immunology","NAVAL MEDICAL RESEARCH CENTER (NMRC)","7373","0","20.54","934"
"immunology","NANKAI UNIVERSITY","7368","8","21.8","935"
"immunology","HOPITAL UNIVERSITAIRE ROBERT-DEBRE - APHP","7340","4","26.4","936"
"immunology","HOSPITAL FOCH","7338","5","35.62","937"
"immunology","MINIST EDUC","7336","4","18.76","938"
"immunology","CLINIQUES UNIVERSITAIRES SAINT-LUC","7325","1","31.44","939"
"immunology","MEKELLE UNIVERSITY","7316","8","51.16","940"
"immunology","BRITISH COLUMBIA CANCER AGENCY","7315","6","68.36","941"
"immunology","KK WOMEN'S & CHILDREN'S HOSPITAL","7312","8","47.17","942"
"immunology","BIONTECH SE","7266","12","83.52","943"
"immunology","ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA","7260","3","25.21","944"
"immunology","PAUL EHRLICH INSTITUTE","7244","3","24.64","945"
"immunology","MEDICAL RESEARCH COUNCIL CLINICAL TRIALS UNIT","7244","3","21.62","945"
"immunology","SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","7220","5","16.56","946"
"immunology","UNIVERSITY OF HOUSTON","7212","3","30.3","947"
"immunology","UNIVERSITY OF HOUSTON SYSTEM","7212","3","30.3","947"
"immunology","SAN FRANCISCO DEPARTMENT OF PUBLIC HEALTH","7210","2","25.48","948"
"immunology","MAZANDARAN UNIVERSITY OF MEDICAL SCIENCES","7178","7","30.16","949"
"immunology","HERLEV & GENTOFTE HOSPITAL","7175","4","38.78","950"
"immunology","UNIVERSITY OF ZIMBABWE","7162","0","14.98","951"
"immunology","SIMON FRASER UNIVERSITY","7158","4","24.1","952"
"immunology","PASTEUR INSTITUTE OF IRAN","7156","0","14.25","953"
"immunology","CIBERER","7140","8","33.36","954"
"immunology","TORONTO GENERAL HOSPITAL","7138","3","24.11","955"
"immunology","CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS","7115","8","45.32","956"
"immunology","LANZHOU UNIVERSITY","7109","6","17.64","957"
"immunology","HUDSON INSTITUTE OF MEDICAL RESEARCH","7103","6","44.96","958"
"immunology","KYUNG HEE UNIVERSITY","7102","5","19.51","959"
"immunology","MASHHAD UNIVERSITY OF MEDICAL SCIENCES","7077","4","18.77","960"
"immunology","WILHELMINA KINDERZIEKENHUIS","7061","4","24.18","961"
"immunology","CENTRO DE INVESTIGACAO EM SAUDE DE MANHICA","7056","7","30.03","962"
"immunology","HASSAN II UNIVERSITY OF CASABLANCA","7026","10","40.15","963"
"immunology","JOHNSON & JOHNSON USA","7024","7","34.6","964"
"immunology","UNIVERSIDADE NOVA DE LISBOA","7021","6","17.29","965"
"immunology","BAR ILAN UNIVERSITY","7014","7","27.61","966"
"immunology","XUZHOU MEDICAL UNIVERSITY","7004","6","13.92","967"
"immunology","HUNTER MEDICAL RESEARCH INSTITUTE","6984","2","33.26","968"
"immunology","INSTITUTO MEXICANO DEL SEGURO SOCIAL","6982","2","15.58","969"
"immunology","PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK","6980","4","24.41","970"
"immunology","SALK INSTITUTE","6964","11","69.64","971"
"immunology","UNIVERSITY OF NAIROBI","6951","3","14.39","972"
"immunology","OREBRO UNIVERSITY","6949","4","27.58","973"
"immunology","HOPITAL UNIVERSITAIRE ARMAND-TROUSSEAU - APHP","6943","3","25.91","974"
"immunology","HOSPITAL UNIVERSITARIO VIRGEN MACARENA","6928","6","22.06","975"
"immunology","WEILL CORNELL MEDICAL COLLEGE QATAR","6918","5","30.88","976"
"immunology","NATIONAL INSTITUTE FOR VIRAL DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION","6915","1","23.68","977"
"immunology","CALIFORNIA DEPARTMENT OF PUBLIC HEALTH","6910","4","30.58","978"
"immunology","THAI RED CROSS SOCIETY","6902","3","17.61","979"
"immunology","HANYANG UNIVERSITY","6887","2","19.4","980"
"immunology","HOSPITAL SANTA MARIA DELLA MISERICORDIA","6886","3","34.43","981"
"immunology","HOSP SPECIAL SURG","6883","6","56.88","982"
"immunology","UNIVERSITE CLERMONT AUVERGNE (UCA)","6873","3","22.68","983"
"immunology","BOEHRINGER INGELHEIM","6843","6","31.1","984"
"immunology","HOPITAL UNIVERSITAIRE AMBROISE-PARE - APHP","6841","7","28.5","985"
"immunology","BAYLOR UNIVERSITY","6836","5","29.34","986"
"immunology","CENTENARY INSTITUTE","6830","6","34.32","987"
"immunology","THE J DAVID GLADSTONE INSTITUTES","6824","6","66.25","988"
"immunology","IRCCS EUROPEAN INSTITUTE OF ONCOLOGY (IEO)","6820","5","56.83","989"
"immunology","KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (KAIST)","6816","6","35.13","990"
"immunology","INTERNATIONAL VACCINE INSTITUTE","6811","1","18.46","991"
"immunology","ROYAL PRINCE ALFRED HOSPITAL","6808","4","30.12","992"
"immunology","BARCELONA INSTITUTE OF SCIENCE & TECHNOLOGY","6804","7","54","993"
"immunology","B.C. CENTRE FOR EXCELLENCE IN HIV/AIDS","6801","3","24.03","994"
