序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1265,0,271356497233,150490360,郭包佑0126,6,男,搜索不到MarsCode AI插件怎么办,2025-08-14 15:02:35,1,0,我随时都可以出发,宁夏,否,https://i1.hdslb.com/bfs/face/39b13fda322a3e440cef9e5e0050092e74814ae1.jpg
1266,271356497233,272695595232,222787635,史蒂芬鲍勃,5,保密,"改名了,trae",2025-08-15 06:18:55,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/b2eae289fecb1f3587ec590667f2f64cb20203c3.jpg
1267,0,271341837073,2116244689,昩巷,5,男,"为什么我的jdk17没有效果,编译pom一直报错,把springframe的版本降到2,再改jdk为1.8才成功",2025-08-14 13:05:10,0,0,,安徽,否,https://i1.hdslb.com/bfs/face/c4397d4c6e9a27587d59405fb62725805540651b.jpg
1268,0,272611203680,1076457233,猎杀高市早苗,5,保密,很不理解，为什么有人有AI却不用AI，AI可以帮助减少重复劳动，使得编程更高效，不懂的地方也可以用AI帮助解决。这么好的工具不用，说什么AI代劳了，还学啥。AI只能生成一个大概，有些细节还得人来处理，那这个人必须懂得这些知识才知道怎么修改，并非不用学。有AI不用，别人生火用打火机，你在那钻木取火,2025-08-14 12:42:37,8,6,,湖南,是,https://i2.hdslb.com/bfs/face/d9411e83f6081dbad418cc1fe7029e05a32fd9fa.jpg
1269,272611203680,272690060656,12655249,玘玉绯,6,男,我直接照着接口文档敲，不会的就问ai实现，现在有ai自学真得太方便了,2025-08-15 05:23:32,0,1,,湖南,否,https://i1.hdslb.com/bfs/face/d5ad9dbd0483e0d3c7109449e4b44f4c0280211c.jpg
1270,272611203680,273106881120,455783803,忘了那片海吧_,5,保密,对啊，有个ai方便多了，报错或者实现不了的交给ai帮忙，并且有些繁琐代码让ai实现也缩短了开发时间，只要自己能看懂逻辑知道怎么修改就行,2025-08-18 11:16:53,0,1,,浙江,否,https://i1.hdslb.com/bfs/face/32b4699112f8efe08777cdafa00f8c9742dc2061.jpg
1271,272611203680,273210328976,88727504,随风飘飘游x雪喵,6,保密,不过手打代码的量还是要保证，面试的时候可不给你用ai，就算有思路，写不出来或者写的很慢也没用啊,2025-08-19 07:31:22,0,1,The most independent existence over the universe,湖南,否,https://i2.hdslb.com/bfs/face/e960f5128444e63281e1d4852f9662e6a219adf1.jpg
1272,272611203680,274748280384,438817110,一个黄色的小fu,6,保密,确实方便，本来报错一片红只能自己看那些英文看看是哪里错了，现在直接喂给 ai 自己修修就行，但有时候是 ai 自己写的 bug 就有点难找，他自己觉得是对的😓,2025-08-31 19:11:28,0,0,我的个性签名,广东,否,https://i0.hdslb.com/bfs/face/6f9b46ea65580e24f0d8faa4d15752c47b456ca3.jpg
1273,272611203680,273808488113,1874029888,video跳槽大王,5,男,ai也就前端厉害 后端就有点偏了，稍微复杂的项目就干不了,2025-09-05 12:33:42,0,0,啥，我要发啥？好吧，我啥都可能发。（投稿q1303705零531）,山西,否,https://i1.hdslb.com/bfs/face/fab541d9cd0a8884cd8aa0b5ab4995f4ad0f4a29.jpg
1274,273808488113,276920420592,1498026137,云枫の梦梵,5,保密,回复 @video跳槽大王 :ai是方便，但好用的太少了，国外好用的太贵（比如cursor，这玩意一个月会员还有提问个数限制，拼夕夕上面的破解也没多少了），而且这种ai写项目出错了，他还以为自己没错就完蛋了[崩坏3_lay了],2025-09-23 10:02:12,0,0,,河南,否,https://i2.hdslb.com/bfs/face/7f2f4d5b2e4e03a2855fd9e00e3436b7c9b896fe.jpg
1275,272611203680,280129305968,484035325,肉食SoYo,6,保密,评论区的各位大佬们，我们现在学校在讲servlet和Tomcat，这里面有吗，找了好多教程都不是很听得懂，但黑马这里的好像又没有，很懵啊,2025-10-23 11:12:50,0,0,,广东,否,https://i1.hdslb.com/bfs/face/85228900fcdf3bd5dff119ce3886c762ae81234b.jpg
1276,276920420592,279736619073,12028794,互联网抽象高手,5,保密,回复 @云枫の梦梵 : ai后端也就写个基础的增删改查，稍微复杂点的业务拿ai写就是找死[笑哭],2025-11-05 01:20:24,0,0,扣你几喵木喵木～空巴瓦喵木喵木～,天津,否,https://i0.hdslb.com/bfs/face/dfd97a4bd8250606caab9db51e05f31ab75c540e.jpg
1277,0,271246104305,699841291,烽火戲諸侯吖,3,保密,"在第10集中，遗忘了一点小知识，div中字母A过长时，div 中的字母 ""A"" 会超出边框，是因为连续的字母或数字默认不会自动换行，只需要在css样式中添加word-wrap: break-word;即可。这个问题可能是软件版本的不同或者是bug的问题（具体我也不清楚）",2025-08-13 19:20:27,0,1,,山东,否,https://i1.hdslb.com/bfs/face/347031846425b64c0d421e634e3e796c8ee5d440.jpg
1278,0,272496786992,280105702,Mia桎梏,5,保密,董家河找到工作了吗[笑哭],2025-08-13 15:18:51,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/48441a52eb2b455b35a3071dc3eadf1eefe69239.jpg
1279,0,272485907744,1076457233,猎杀高市早苗,5,保密,这个新课学起来真是太爽了，就喜欢做面向AI和面向CV的工程师，太爽了。Javaweb最劝退人和打击自信的地方就是东西太多了，学了后面忘了前面，而面向AI的编程很好的解决了人的记忆力是有限的问题，爽，头一次觉得学编程很爽👍👍👍强烈推荐,2025-08-13 13:55:41,23,18,,湖南,是,https://i2.hdslb.com/bfs/face/d9411e83f6081dbad418cc1fe7029e05a32fd9fa.jpg
1280,272485907744,271509876625,1267130784,最最最喜欢02,5,保密,看新版还是老版的啊,2025-08-16 00:59:46,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/f5bb898037b91572715e25660adb392c585019cf.jpg
1281,271509876625,273106819904,455783803,忘了那片海吧_,5,保密,回复 @最最最喜欢02 :直接看新的,2025-08-18 11:17:18,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/32b4699112f8efe08777cdafa00f8c9742dc2061.jpg
1282,273106819904,274140258897,1170401761,伽蓝堂の画眉丸,5,保密,回复 @忘了那片海吧_ : 兄弟这套视频里面我看有mybatis，我们老师讲的项目里面是mybatisplus，我看这两个好像差不多，但是mybatis是在微服务那套课程里面的，ssm那套课程里面也有，所以该条那个看啊，还是全部看完，太乱了我有点蒙,2025-09-09 02:27:49,0,0,,河南,否,https://i1.hdslb.com/bfs/face/9b634f3b355a838b72aeb4ea3989369c1f24f2ef.jpg
1283,274140258897,275519434480,455783803,忘了那片海吧_,5,保密,回复 @伽蓝堂の画眉丸 :我是直接看这个，黑马也说过想快点上手项目就直接看这个，这个里面有讲解ssm和mybatis，如果自己想深入再去看微服务的课程，看你个人,2025-09-09 02:51:18,0,0,,福建,否,https://i1.hdslb.com/bfs/face/32b4699112f8efe08777cdafa00f8c9742dc2061.jpg
1284,275519434480,274142105121,1170401761,伽蓝堂の画眉丸,5,保密,回复 @忘了那片海吧_ : 这个里面的mybatis就是mybatis的全部内容了吗？,2025-09-09 02:59:02,0,0,,河南,否,https://i1.hdslb.com/bfs/face/9b634f3b355a838b72aeb4ea3989369c1f24f2ef.jpg
1285,274142105121,275562592992,455783803,忘了那片海吧_,5,保密,回复 @伽蓝堂の画眉丸 :学完就能明白基本内容了，可以后续接手项目的时候如果遇到需要深入的内容，再去找对应的视频，例如后面如果有遇到ssm需要深入的部分，那就再去找ssm部分的视频去深入学习,2025-09-09 11:50:21,0,0,,福建,否,https://i1.hdslb.com/bfs/face/32b4699112f8efe08777cdafa00f8c9742dc2061.jpg
1286,274142105121,274233086097,319208876,苏十六-blue,5,保密,回复 @伽蓝堂の画眉丸 : 这个javaweb只是教你怎么去配项目环境去完成一个项目，具体的课程还得自己去学，你像前端的那些html css js以及vue都是不全的，还有mysql和springboot那些想要参加面试和工作还得好好深入学一下的,2025-09-10 03:33:59,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/0b934706e097b5abbb8912d5a79b7f90f1fb6bc8.jpg
1287,274233086097,274234007313,1170401761,伽蓝堂の画眉丸,5,保密,回复 @苏十六-blue : 请问我现在看到了mybatis，前端的那些html，css之类的我都没看，那些前端还有看的必要吗。,2025-09-10 03:46:45,0,0,,河南,否,https://i1.hdslb.com/bfs/face/9b634f3b355a838b72aeb4ea3989369c1f24f2ef.jpg
1288,274234007313,274234640513,319208876,苏十六-blue,5,保密,回复 @伽蓝堂の画眉丸 :你现在用不到前端可以不着急，先往后学吧，到后面前端开发的时候再去学之前的，然后他这个课程只是让你会做项目让你上手，你想要进大厂或者说找一个好工作，不建议看黑马的课[笑哭],2025-09-10 03:54:57,0,3,,江苏,否,https://i2.hdslb.com/bfs/face/0b934706e097b5abbb8912d5a79b7f90f1fb6bc8.jpg
1289,274234640513,274236277505,1170401761,伽蓝堂の画眉丸,5,保密,回复 @苏十六-blue :好的谢谢大佬,2025-09-10 04:16:30,0,0,,河南,否,https://i1.hdslb.com/bfs/face/9b634f3b355a838b72aeb4ea3989369c1f24f2ef.jpg
1290,274234640513,278832543729,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :啊？都不建议看吗，还是说就这个，能不能推荐一些谢谢[微笑],2025-10-26 15:46:48,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1291,278832543729,278850626529,319208876,苏十六-blue,5,保密,回复 @她说他常常独行 : 时间多去看尚硅谷的项目看黑马的,2025-10-27 00:08:13,0,0,,陕西,否,https://i2.hdslb.com/bfs/face/0b934706e097b5abbb8912d5a79b7f90f1fb6bc8.jpg
1292,278850626529,278858887713,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :尚硅谷的视频好老啊，都是五六年前了，我还寻思着可能过时了[笑哭],2025-10-27 02:23:22,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1293,278850626529,278858787009,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :老哥从江苏到陕西旅游吗[脱单doge],2025-10-27 02:24:45,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1294,278850626529,278859058833,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :这个课程比较短，但最近在看黑马23年的js课程，总时长六十个小时，我感觉挺长的了。。,2025-10-27 02:26:24,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1295,278859058833,278898625553,319208876,苏十六-blue,5,保密,回复 @她说他常常独行 : js其实完全不用看，我当时就看的pink的css html+js  后面用不到,2025-10-27 10:34:34,0,0,,陕西,否,https://i2.hdslb.com/bfs/face/0b934706e097b5abbb8912d5a79b7f90f1fb6bc8.jpg
1296,278898625553,278932777873,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :今天刚看完[笑哭][笑哭]，意思是直接框架起手吗，js面试也不问的嘛,2025-10-27 16:21:47,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1297,278898625553,278933018801,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :哥们你是干后端吧现在，js不也是前端基础三件套的一员吗？不是很理解为什么用不到，按理说看了js后学vue框架也会好理解一点,2025-10-27 16:24:10,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1298,278933018801,278952624785,319208876,苏十六-blue,5,保密,回复 @她说他常常独行 : 我当时学的时候不知道就是听网上那些人说的要学前端我就学了，简历上写了前端三件套面试的时候面试官就没问前端的东西，你不是全栈就直接学框架就行了,2025-10-28 01:54:43,0,0,,陕西,否,https://i2.hdslb.com/bfs/face/0b934706e097b5abbb8912d5a79b7f90f1fb6bc8.jpg
1299,278952624785,278957979729,695776556,她说他常常独行,5,保密,回复 @苏十六-blue :好的谢谢老哥,2025-10-28 03:14:25,0,0,,广东,否,https://i2.hdslb.com/bfs/face/679cdc7bcf81b181b102136cc66f3340e38894c3.jpg
1300,272485907744,282220098208,425615005,彳彳彳_亍亍亍,5,男,请问我大一只学了c语言，寒假可以学这些吗,2025-11-12 03:02:36,0,0,,陕西,否,https://i1.hdslb.com/bfs/face/f9bd9913371845b74071123042159d9e9e0d9bb3.jpg
1301,282220098208,283921918096,397834426,览月星沉,6,保密,回复 @彳彳彳_亍亍亍 :你Java都没学，学什么Javaweb[笑哭],2025-11-30 03:11:43,0,0,别看了，就是水视频拿叔叔的5r,内蒙古,是,https://i1.hdslb.com/bfs/face/7de7d126c012146793bfc79e7ad94f102ae4f5c1.jpg
1302,283921918096,283949650416,425615005,彳彳彳_亍亍亍,5,男,回复 @览月星沉 :我看他说的是零基础，以为可以直接学[大哭],2025-11-30 08:06:49,0,0,,陕西,否,https://i1.hdslb.com/bfs/face/f9bd9913371845b74071123042159d9e9e0d9bb3.jpg
1303,0,272478711296,12655249,玘玉绯,6,男,p100 有人问把list的数据插入数据库的时候为什么不在service层用for循环调用mapper，原因就在于默认情况下每次调用mapper都要重新和数据库建立连接再发送数据，性能消耗大，可以在yml中开启batch解决此问题,2025-08-13 12:59:01,0,1,,湖南,否,https://i1.hdslb.com/bfs/face/d5ad9dbd0483e0d3c7109449e4b44f4c0280211c.jpg
1304,0,272453154576,3546586768476629,bili_17757934636,3,保密,"为什么我的项目本来运行的好好的，但是有一次重启之后配置文件图标变成一个红Y，springboot也运行不了还给我在原来项目下面新建一个一模一样的也不能删除，一删除就显示pom文件被忽略添加进去又出现,这个怎么解决啊[大哭]，研究了好久都搞不好",2025-08-13 09:38:10,0,0,,福建,否,https://i2.hdslb.com/bfs/face/89bda8cbe09b67b2a708315cc6cecf602a0a0d13.jpg
1305,0,271181259089,271522970,-_Mr-Fly_-,6,保密,有没有人在web后端实战的时候访问网页后报错406啊,2025-08-13 09:00:35,0,0,,湖北,是,https://i2.hdslb.com/bfs/face/7919c3f4b59e8323cfe9d7871e45cc5dbc743c77.jpg
1306,0,271178414449,482201370,红色的山楂,4,保密,"{

    ""timestamp"": ""2025-08-13T08:28:38.748+00:00"",

    ""status"": 406,

    ""error"": ""Not Acceptable"",

    ""path"": ""/depts""

}
我的apifox为什么会报406呀，请问怎么解决这个问题[大哭]",2025-08-13 08:31:44,4,4,,广东,否,https://i0.hdslb.com/bfs/face/e52903e70ad2e9df6bacc6ae225e589925886b74.jpg
1307,271178414449,271181344625,271522970,-_Mr-Fly_-,6,保密,兄弟我和你一样的情况,2025-08-13 09:01:06,0,0,,湖北,是,https://i2.hdslb.com/bfs/face/7919c3f4b59e8323cfe9d7871e45cc5dbc743c77.jpg
1308,271178414449,272934244176,284088333,Taracoco,6,保密,可以修改一下lombok的版本，我用的&lt;version&gt;1.18.38&lt;/version&gt;,2025-08-17 04:06:55,0,0,,北京,否,https://i0.hdslb.com/bfs/face/1165410f8988b6df5b4abbab56ea6f2fbb6373c0.jpg
1309,271178414449,273852921968,1065442929,-しらたま-,5,保密,哥们解决了吗？[笑哭],2025-08-24 10:01:08,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/ee920b01442e8b87f74c01e31232f3e873e50277.jpg
1310,271181344625,279894028560,3461581998394126,萌新sj,2,保密,回复 @-_Mr-Fly_- : 我也遇到了这个问题  请问解决了吗？,2025-10-21 03:17:36,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1311,0,272444642496,451920808,玉儿优花,6,保密,想問問前端工程，已經配好路由了，爲啥我的佈局組件會渲染兩次？,2025-08-13 08:21:08,0,0,作的語,江西,否,https://i1.hdslb.com/bfs/face/1e4e803270680ed2b82a5d9f99955a150563c3f6.jpg
1312,0,271177095681,179955293,--浅浅--,5,男,windows连linux数据库怎么都连不上,2025-08-13 08:20:38,0,1,,河南,否,https://i2.hdslb.com/bfs/face/272d611c4f467bd260707aa1dae9cd2f021680b2.jpg
1313,0,271144415233,3546386194762294,玥丶乄,4,保密,看到的兄弟有没有完整的资源 我在网盘下载不完整 有偿求资源 [大哭][大哭][大哭],2025-08-13 03:14:29,2,0,,重庆,否,https://i1.hdslb.com/bfs/face/400eebe8748af6f6f988eeb82dc54d1d9aab9124.jpg
1314,271144415233,272411345040,37974444,黑马程序员,6,保密,可以先转存到你自己的网盘，然后再下载哈[给心心],2025-08-13 03:21:14,0,0,咨询课程、1对1就业指导、技术进阶提升【直接私信】，领取课程源码+资料，关注黑马程序员公众号，回复：领取资源02,北京,是,https://i0.hdslb.com/bfs/face/a71b4dd6647ddf0c813bcf74e062edab9224cb0e.jpg
1315,272411345040,271145409377,3546386194762294,玥丶乄,4,保密,回复 @黑马程序员 :网盘下的不全 不知道为什么[大哭][大哭],2025-08-13 03:24:37,0,0,,重庆,否,https://i1.hdslb.com/bfs/face/400eebe8748af6f6f988eeb82dc54d1d9aab9124.jpg
1316,0,271139086481,442206195,九月堕入,5,保密,100集打卡[脱单doge][脱单doge][脱单doge],2025-08-13 02:22:39,5,5,,湖北,否,https://i0.hdslb.com/bfs/face/91840be02872f01d357c34cd175086aed38d7a50.jpg
1317,271139086481,271141943473,487175750,bili_82359097091,3,保密,帅哥课程资料是要买还是可以白嫖啊,2025-08-13 02:51:05,0,0,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1318,271141943473,272408466368,398474449,Aaa悲伤那么大,6,保密,回复 @bili_82359097091 : 白嫖,2025-08-13 02:54:35,0,0,并非言语，而是时间。也非时间，而是心灵。,广东,是,https://i1.hdslb.com/bfs/face/682e107dd2031f80d72725c382127df04ba42a35.jpg
1319,272408466368,271142389249,487175750,bili_82359097091,3,保密,回复 @uuz爱吃油咖喱 :在哪里领取啊我在评论区没找到[doge_金箍],2025-08-13 02:56:05,0,0,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1320,271139086481,271149630001,3546386194762294,玥丶乄,4,保密,帅哥可不可以给我发一下资料 我在网盘下的资料不全 我私聊你我留个联系方式谢谢了[大哭][大哭][大哭],2025-08-13 04:01:15,0,0,,重庆,否,https://i1.hdslb.com/bfs/face/400eebe8748af6f6f988eeb82dc54d1d9aab9124.jpg
1321,272408466368,272454590912,484405916,李七安777,5,保密,回复 @uuz爱吃油咖喱 : 帅哥可不可以也发我一份，跪求[大哭],2025-08-13 09:50:33,0,0,,北京,否,https://i2.hdslb.com/bfs/face/2375a3536cf37310e6682a2c684ba6ab8ea694d1.jpg
1322,0,272400779520,3493113744067502,踏菊南,2,男,为什么我输入<p>没法自动补全</p>[大哭],2025-08-13 01:37:33,3,1,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
